AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,WS_HR,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,PM2.5
33.5,0.09,1,3,4.1,39.2,10,3.1,0,52,1.3,274,265,3.1,5
35,0.1,0.9,3.2,4.1,44.9,17,3.3,0,47,1.1,278,277,4.4,4
36.1,0.1,1,2.8,3.8,43.4,9,3,0,44,0.9,283,285,3.9,2
37.2,0.1,0.8,3.1,3.9,42.3,15,2.3,0,41,1,276,266,3.5,1
37.4,0.08,1,2.3,3.3,39.7,22,3.5,0,39,1.1,277,271,3.9,3
37.3,0.1,0.9,2.8,3.7,40.8,17,2.5,0,41,1.1,265,278,3.5,3
37.3,0.11,0.9,3.1,4.1,42.4,17,2.4,0,42,1.2,273,269,3.9,5
36.5,0.13,0.8,3.5,4.3,45.9,20,2.5,0,46,1.1,275,270,3.5,7
35.3,0.17,0.7,4.3,5.1,49.5,25,2.5,0,51,1.4,276,281,2.5,7
34,0.15,0.6,4.3,5,47.3,21,2.4,0,56,1.5,278,281,3.7,10
33.2,0.14,0.6,3.3,3.9,43.8,22,2.5,0,58,1.2,279,275,2,10
32.5,0.18,0.6,4.9,5.6,38.4,19,1.1,0,61,1.4,249,276,1.3,11
31.6,0.2,0.6,7,7.6,31.8,19,1,0,64,1.2,217,196,2.1,11
30.3,0.19,0.5,7,7.6,22.8,16,1.4,0,70,0.9,179,165,2.1,13
29.6,0.15,0.6,5.3,6,18.7,19,1.3,0,72,0.9,176,173,1.8,10
28.8,0.12,0.7,3.9,4.6,16.1,23,1.6,0,74,0.8,182,194,1.8,7
28,0.1,0.6,2.8,3.4,15.1,17,2,0,78,0.8,191,193,2.2,11
27.5,0.1,0.4,2.1,2.5,13.9,13,2.1,0,79,0.4,184,189,2.6,10
27.1,0.09,0.8,2,2.8,12.6,16,2.1,0,79,0.9,166,149,1,8
27.1,0.13,1,2.5,3.6,12.5,17,1.5,0,78,0.7,178,198,1.6,4
26.8,0.22,1.2,2.8,4,10.7,16,1.4,0,80,0.9,187,202,2.1,6
27.1,0.23,2.7,4,6.8,10.6,16,1.6,0,78,1,179,171,2.2,8
28.5,0.25,4.9,4.9,9.9,15.2,43,2.2,0,73,0.9,173,165,2.2,11
31,0.27,4.3,5.2,9.5,26.7,14,1.8,0,63,0.9,161,135,2,9
33.3,0.18,2.3,3.9,6.2,38.5,19,0.6,0,57,1.2,178,271,1.3,9
34.6,0.16,1.9,4.8,6.7,47.4,20,0.6,0,54,0.8,326,320,1.8,9
35.4,0.16,1.5,4.9,6.4,60.1,16,1.4,0,50,0.7,319,298,2,9
34.9,0.26,1.9,11.4,13.3,48.7,21,0.7,0,56,1.2,124,54,2.3,8
31.7,0.21,2.3,10.2,12.6,29.6,22,1.8,0,64,1.3,54,352,2.6,10
30.3,0.26,2.2,9.5,11.7,27.7,17,1.8,0,69,0.4,111,26,1.9,5
29.5,0.24,2.4,7,9.4,29.2,19,1.9,0.5,73,0.6,153,128,1.1,2
28.6,0.38,2.5,12.2,14.8,20.3,11,1.9,5,81,0.5,150,170,1.2,9
27.7,0.21,1.7,6,7.7,19.7,17,1.9,0,82,0.7,150,133,2.5,8
27.6,0.19,1.3,5.6,6.9,17.6,17,1.9,0,82,0.9,154,133,2.2,9
27.5,0.16,1.3,5,6.3,15.9,16,1.9,0,82,0.8,172,159,2,10
27.3,0.13,1.2,3.6,4.9,15,16,2.5,0,81,0.9,172,179,2.4,8
27,0.12,1.2,3.1,4.4,13.3,29,2,0,82,0.8,187,197,2.1,11
26.6,0.12,1,2.8,3.8,12.3,18,1.5,0,83,0.9,183,188,1.4,10
26.4,0.12,0.8,3.1,4,11.3,25,1.8,0,84,1.4,195,196,1.9,6
26.1,0.11,1.2,3.3,4.6,10.4,17,2.1,0,85,1.5,194,190,2.3,8
26,0.14,1.4,3.3,4.7,9.6,20,2.1,0,85,1.6,188,191,1.7,6
26,0.27,1.3,4.2,5.6,9.9,21,2.3,0,84,1.3,188,188,2.6,4
26.8,0.32,2.9,5.1,8,11.1,20,2.1,0,79,1.3,183,195,2.4,8
28,0.27,4.7,5.5,10.2,14.6,22,1.9,0,74,1.5,190,193,2,12
30.3,0.24,3.7,5.1,8.9,25.9,20,0.3,0,66,1.6,217,357,1.2,9
32,0.32,3.6,10.5,14.2,41.2,21,0.8,0,59,1.7,328,344,1.5,13
33.9,0.3,3,11.9,14.9,51.1,24,0.2,0,54,1.3,228,168,1.6,10
35.4,0.2,1.9,7.6,9.5,61.4,17,0.5,0,50,1.8,292,283,2,10
36.2,0.17,1.5,6.5,8,71,21,1.1,0,46,2.1,271,264,2.2,10
37,0.2,1.2,7,8.2,80.9,23,1.2,0,45,1.9,276,314,2.8,9
35,0.32,1.4,13.5,14.9,86.1,31,2.1,0,56,3.3,352,33,2.5,17
35.1,0.33,1.7,15.2,17,89,31,1.3,0,56,6.2,8,344,1.8,18
33.3,0.22,1,4.7,5.7,45.2,25,2.7,0,61,1.1,127,118,2.6,12
32.4,0.26,1.3,6.6,8,41.5,25,1.7,0,64,1,102,78,1.8,10
31.7,0.26,1.2,7,8.2,40,19,1.4,0,66,1,87,93,2,13
31.4,0.19,0.9,5,6,41.9,23,1.8,0,67,1.3,130,141,1.9,13
31,0.23,1.1,5.6,6.7,35.7,21,1.4,0,69,1.1,182,188,1.9,12
30.4,0.21,1.1,5.8,6.9,30.1,28,1.9,0,72,1,173,189,1.7,15
29.7,0.19,1,5.1,6.1,24.4,23,2.2,0,76,1,185,171,2.6,11
29.5,0.18,1,4.8,5.9,21,36,1.4,0,76,1.1,184,187,1.5,10
28.9,0.19,0.8,5.2,6.1,17,30,1.5,0,79,1.1,183,176,1.8,15
28.9,0.19,0.9,4.8,5.8,15,27,1.3,0,79,0.5,194,192,1.3,16
28.5,0.18,0.7,5.4,6.1,12.1,29,1.3,0,81,1,192,157,1.3,16
28.4,0.23,0.8,5.6,6.4,10.9,21,1.5,0,82,0.8,192,181,2.5,10
28.2,0.32,1,5.9,6.9,10.1,24,1.5,0,83,0.8,178,172,1.3,6
28.9,0.34,3.6,8.9,12.5,8.9,28,1,0,81,0.8,150,139,1.8,14
30.3,0.44,6,11,17,16.6,32,0.9,0,76,1.2,176,190,1.4,16
32,0.45,5.1,11.4,16.6,32.1,30,0.4,0,69,1.1,140,133,1.3,14
33.8,0.29,2.5,8,10.6,51.6,26,0.8,0,60,1.1,134,305,1.4,11
34.8,0.22,1.4,6.7,8.1,64,24,1.5,0,53,1.2,302,311,1.4,14
36.2,0.21,1.2,5.6,6.8,70.3,25,0.9,0,46,1,269,220,1.6,12
36.4,0.28,1,7.9,9,100.9,33,1.2,0,47,1.8,273,308,2.9,17
36.2,0.34,1,9.2,10.3,112.9,34,2.1,0,52,1.8,339,67,2.2,23
33,0.29,1.3,11.7,13,54.1,34,2.2,2,65,1,83,109,2,18
29.8,0.29,1.2,13.3,14.6,48.1,27,0.9,2.5,84,0.8,291,243,2.7,18
28.2,0.27,1.2,13.2,14.4,48.2,16,0.3,1.5,85,1.2,240,52,0.9,11
28.9,0.37,1.2,17.1,18.4,40.7,12,1.1,0,83,1.4,139,210,0.8,8
29.3,0.46,1.6,13,14.7,26.9,18,0.8,0,81,1.1,188,194,1,7
29.5,0.44,1.7,13.4,15.2,20.6,21,1,0,79,1.1,170,207,1.1,11
28.2,0.37,1.6,12.3,14,20.6,21,0.9,0,84,1.3,172,183,1.5,9
28,0.27,1.1,9.1,10.3,15.7,22,0.9,0,86,1,198,218,0.9,9
28.2,0.25,1.2,7.8,9,14.9,20,1.5,0,84,0.9,202,207,1.6,10
28.2,0.21,0.9,6.5,7.5,12.8,26,1.1,0,84,1,199,181,1.6,11
28.3,0.2,0.9,6.1,7,12.9,24,1.5,0,83,0.9,191,189,2.1,19
28.1,0.17,0.7,4.4,5.1,12.9,27,1.5,0,83,0.9,189,206,1.1,13
27.9,0.17,0.5,4,4.6,13.8,31,1.6,0,82,0.8,191,202,2,13
27.8,0.18,0.5,3.9,4.4,12.9,21,1.3,0,83,1.1,184,199,1.3,11
27.8,0.2,0.5,4.2,4.7,12.9,27,1.1,0,83,1.1,161,274,1.1,15
27.8,0.33,0.6,5.1,5.7,14.7,26,1.6,0,83,1.4,176,182,1.7,16
28.3,0.35,1.6,4.9,6.6,14.3,29,1.8,0,80,1.3,176,176,2.3,15
29.3,0.39,3.6,7.9,11.5,14.3,23,1,0,77,1.4,188,232,0.7,14
31.1,0.42,4.3,10.1,14.5,27.3,26,0.5,0,69,1.7,125,75,0.9,17
33,0.37,2.7,10.7,13.4,50.6,30,0.2,0,63,2.1,80,64,1.1,20
34.4,0.3,1.4,6.9,8.4,68.4,22,0.9,0,55,2,343,305,1.5,14
34.8,0.41,0.8,10.1,10.9,94.4,28,1.8,0,55,2,331,346,2,20
34.7,0.34,0.8,10,10.9,92.8,29,2.1,0,58,2,354,39,2.8,19
30.9,0.22,0.8,6.5,7.4,49.4,24,2.9,3.5,69,2.3,125,130,2.4,9
29.2,0.26,1.2,12,13.2,37.7,20,0.3,1.5,77,1.6,78,129,1.5,9
28.6,0.27,1.8,15,16.8,28,21,1.5,0,82,1.5,136,152,1.3,9
28.8,0.31,1.6,15,16.7,20.6,18,0.2,0,82,1.7,235,270,0.3,10
29.1,0.47,3.1,17,20.2,15.5,19,1,0.5,81,1.8,171,181,1.6,10
28.7,0.48,2.8,13.9,16.8,14.8,22,1.1,0,84,1.3,193,226,1.4,12
28.6,0.41,1.5,14,15.5,19.4,22,0.6,0,84,1.5,210,241,1.4,14
28.2,0.29,1.7,8,9.8,13.1,28,1.1,0,85,1.5,186,175,1.7,13
28.4,0.31,1.6,8.4,10,9.6,21,1.2,0,83,1.5,186,155,1.5,13
28.3,0.24,0.9,7.3,8.3,12.7,25,2.4,0,82,1.4,170,189,3.1,11
27.9,0.21,0.7,4.4,5.2,14.2,26,1.6,0,83,1.3,195,200,1.5,8
27.6,0.21,0.4,5.2,5.6,14.2,28,1.2,0,84,1.3,201,147,1.4,9
27.5,0.17,0.5,3.9,4.4,11.4,21,1.6,0,83,1.5,182,191,2.4,9
27.2,0.15,0.4,2.6,3,12.1,24,2.1,0,83,1.2,190,190,2.3,10
27.1,0.15,0.6,2.7,3.3,11.9,18,1.8,0,83,1.1,191,197,2,10
27.1,0.16,0.7,2.3,3,12.6,23,2,0,83,1,181,167,1.8,5
26.7,0.26,0.9,3.3,4.2,9.6,23,1.6,0,83,1,190,197,1.7,9
27.3,0.31,2.8,4.7,7.5,10.3,28,1.3,0,81,0.9,180,192,1.7,11
28.7,0.28,4,5,9.1,15.5,21,1.5,0,75,1,184,180,1.6,8
30.4,0.29,3,6,9,29.1,28,0.4,0,69,1.2,265,319,1.6,8
31.9,0.35,3,10.3,13.3,44.3,23,0.6,0,64,1.5,314,310,1.4,13
33.6,0.23,1.7,5.6,7.4,51.7,21,0.5,0,57,1.3,306,39,1.1,11
34.8,0.26,1.2,6.6,7.8,69.2,19,0.6,0,54,1.4,355,145,2.4,9
35.4,0.21,1.2,5.2,6.5,49.2,21,2.6,0,50,1.3,146,138,4.1,8
33.1,0.17,1.1,4.5,5.6,38.7,20,1.8,0,58,1.4,143,282,1.8,11
30.6,0.3,1.6,14.3,15.9,37.9,24,0.9,0,73,1.6,278,187,2.1,12
29.7,0.3,2.6,13.1,15.7,20.9,20,1.2,0,79,1.6,201,212,1.1,12
29,0.34,3.3,11.7,15.1,16,21,1.2,0.5,82,1.7,187,136,1.4,14
29.2,0.38,3.3,11.8,15.2,14.5,26,1.1,0,82,1.3,166,188,1.5,13
28.9,0.45,4,13.5,17.6,10.2,23,1.2,0,82,1.6,188,197,1.2,11
28.5,0.32,2.4,9.2,11.7,12,19,1.9,0,83,1.4,179,179,2.6,11
28.1,0.24,2.3,6.6,8.9,13.3,18,2.1,0,83,1.3,187,191,2.4,7
28,0.23,1.8,6.2,8,12.3,20,2,0,82,1.1,183,192,1.9,7
27.8,0.17,1.3,5.5,6.8,12.8,18,2.2,0,83,1.2,190,182,1.8,9
27.7,0.16,1.1,3.8,5,13.3,22,2.2,0,83,1.3,190,200,1.8,6
27.5,0.14,1,3.5,4.5,12,26,1.8,0,83,0.9,174,148,1.9,20
27.2,0.12,0.7,2.5,3.2,11.8,20,2.1,0,82,0.8,194,196,2.5,11
27.1,0.12,0.5,2.3,2.9,10.6,20,1.5,0,82,0.7,194,210,1.8,9
27,0.13,0.5,2.7,3.3,9.7,12,1.9,0,83,0,185,163,1.8,6
27.1,0.15,0.8,3.2,4,9.5,18,1.4,0,83,0.1,170,144,1.3,6
27.1,0.29,0.9,3.4,4.4,9.5,25,1.5,0,82,0,180,153,1.7,8
27.2,0.36,3.4,4.6,8.1,7.1,22,1.6,0,82,0,188,187,1.7,9
28.2,0.36,4.5,5.4,10,10.4,21,1.7,0,80,0.3,180,167,1.5,9
29.8,0.41,5.4,8.1,13.5,17.6,21,0.5,0,75,0.4,211,302,1.6,9
31.4,0.36,3.6,10.7,14.3,46.1,26,1.1,0,68,0.9,318,353,1.4,8
32.6,0.33,1.4,8.6,10.1,68.1,21,1.3,0,63,0.9,312,295,1.5,11
30.4,0.4,1.3,11,12.4,57.3,22,2,3.5,78,0.9,168,144,2.4,11
28.6,0.28,1.9,7.1,9,31.3,16,1.7,2.5,86,0.5,150,310,2.6,10
27.1,0.2,1.2,7.7,8.9,29.3,7,1.5,4.5,88,0.7,326,6,1.3,6
26.4,0.23,2,11.1,13.2,24.5,7,1.4,3.5,90,0.6,116,120,1.4,2
26.1,0.26,2,14.4,16.4,20.3,6,0.4,6,92,0.4,89,304,0.5,1
26.4,0.29,2,14.1,16.2,20.9,3,0.6,2,91,0.4,61,101,1.6,2
27.5,0.31,2.6,11.6,14.3,23.8,5,1,0,83,0.4,104,100,1.1,2
27.7,0.36,1.8,11.4,13.2,21.9,5,0.6,0,82,0.3,126,227,0.7,2
27.1,0.3,1.2,12.6,13.9,14.6,14,0.7,0,88,0.6,241,159,1,4
27.2,0.3,1.7,12,13.7,12.5,17,0.6,0,88,0.4,154,107,0.8,7
26.8,0.22,1.2,7.3,8.5,16,11,1.3,0.5,89,0.2,179,166,2,4
26.5,0.19,1,5.7,6.7,15.5,19,1,1,91,0.3,197,229,0.3,1
26.5,0.24,0.8,9.2,10.1,11.8,11,0.4,0.5,92,0.3,151,146,1.6,3
26.5,0.14,0.7,4.4,5.2,15.3,13,0.9,0,90,0.3,183,208,1.3,2
26.3,0.2,1,5.3,6.4,11.8,15,0.8,0,92,0.3,186,182,1.2,2
26.2,0.15,0.6,4.4,5.1,12.2,21,0.9,0,91,0.5,180,202,0.8,0
26.2,0.16,0.4,4.9,5.4,10.2,19,0.6,0,91,0.8,163,136,1,0
26.3,0.14,0.3,3.8,4.2,12.4,20,1.2,0,89,1.1,171,133,1.6,4
26.2,0.21,0.5,4.7,5.3,9.9,6,0.8,0,90,1,134,154,1,5
26.6,0.21,0.8,4.1,5,12.7,19,1.3,0,87,1,143,125,0.9,4
27.5,0.24,2.6,6.4,9.1,13.4,23,0.4,0,84,1,151,202,1,3
28.8,0.25,2.2,5.5,7.8,19.8,17,0.3,0,77,1.1,12,48,0.8,2
29.9,0.27,2,6.8,8.9,28.1,16,0.5,0,74,1.7,317,115,1,2
30.8,0.33,2.2,7.9,10.1,31.8,19,0.7,0,73,1.2,141,347,0.9,1
30.7,0.37,1.5,10.1,11.6,40,23,1.2,0,73,1.4,351,4,1.7,5
30.2,0.42,1.6,12,13.7,48,13,1.5,0,71,1.5,350,347,1.5,7
30.5,0.47,1.4,11.5,12.9,61.3,13,0.5,0,69,1.1,3,41,1.6,11
30.5,0.29,1.3,9.9,11.3,49.3,17,0.9,0,73,1.8,39,28,1.6,9
30.7,0.28,1.5,8.9,10.4,49.3,13,0.9,0,74,2.5,22,54,1.2,8
30.8,0.26,1.3,8.2,9.6,36.8,10,0.8,0,73,1.6,44,70,1,7
30.3,0.31,1.6,7.2,8.9,23.7,10,1.1,0,76,1.4,83,110,1.6,7
30,0.33,1.2,8.2,9.4,19.1,19,0.4,0,76,1.3,56,71,0.7,8
29.5,0.34,1.3,11.5,12.9,15,18,0.3,0,79,1.4,350,288,0.7,8
29.1,0.33,1.2,13,14.3,10.7,23,0.7,0,80,1.8,172,203,1.4,12
28.7,0.25,1.1,7.5,8.6,14.3,27,1.3,0,81,1.2,176,175,1.1,10
28.5,0.21,0.6,6.4,7,15.8,23,1.3,0,81,1.4,189,176,1.7,8
28.1,0.2,0.6,5.5,6.2,12.6,25,1.2,0,82,1.4,177,177,1.6,9
27.5,0.19,0.5,4.9,5.4,10.3,42,1.6,0,85,1.1,189,183,1.3,16
27.5,0.17,0.4,3.8,4.3,10.3,31,1,0,85,1.3,188,188,1.9,9
27.4,0.15,0.3,3,3.3,10.6,29,1.1,0,85,0.8,161,118,1.4,8
27.5,0.16,0.1,3.4,3.5,10.8,27,1.2,0,84,0.8,179,175,1.6,9
27.1,0.18,0.3,2.7,3.1,9.9,36,0.9,0,86,0.8,172,126,1.1,6
27,0.29,0.5,3.7,4.3,6.9,29,0.8,0,86,1,187,173,0.7,6
27.2,0.42,3.7,5.5,9.2,5.4,34,0.7,0,86,0.9,209,288,0.5,7
28.5,0.43,7.6,10.2,17.8,9.9,27,0.6,0,81,1.1,121,49,0.7,10
29.4,0.48,4.6,12.6,17.2,20.7,23,0.5,0,76,1.1,12,25,1,10
30.5,0.36,2.8,10.7,13.5,36,21,0.7,0,72,1.3,2,26,0.9,9
31.4,0.42,1.7,12.1,13.9,46.3,23,0.3,0,67,1.6,328,85,0.7,11
30.5,0.38,0.9,17.5,18.4,65,24,1.1,0,73,1.7,329,353,1.7,14
30.1,0.4,0.8,20.7,21.5,55.3,25,0.8,0,76,1.4,31,87,1.4,17
27.9,0.32,1,14.5,15.5,49.1,14,1.6,4.5,85,1.2,192,200,2,7
26.7,0.29,0.7,11,11.8,47.2,10,2.4,10.5,92,0.9,149,134,2.2,6
26.3,0.36,0.9,13.4,14.4,43.5,6,1.5,14,93,1,153,168,1.4,4
26.6,0.43,1,14.1,15.2,39.4,6,1.4,1,91,1.2,177,194,0.9,2
26.8,0.39,0.7,14.4,15.2,31.1,11,1,0,91,1.4,209,204,1.9,4
26.9,0.37,1.1,11.7,12.8,27.5,11,0.9,0,90,1.1,159,169,0.7,4
26.8,0.36,0.7,13.4,14.1,21,19,0.6,0,91,1.2,192,173,0.9,5
26.7,0.29,0.8,10.2,11,22.6,21,0.8,0,91,1.4,186,156,0.9,4
26.5,0.29,0.7,8.8,9.5,17.7,24,0.9,0,92,1.1,185,203,1.5,7
26.1,0.21,0.7,6.8,7.5,16.6,31,1.3,0,92,0.9,200,204,1.3,9
26.1,0.18,0.3,4.3,4.6,17.4,29,1.3,0,91,1.4,192,187,1.6,8
26.2,0.16,0.4,3.5,4,17,30,1.5,0,89,1,195,196,1.5,6
26.1,0.16,0,3.1,3.1,16.2,27,1.8,0,88,1.2,200,186,1.7,7
26.2,0.17,0.2,2.6,2.8,15.3,29,1.7,0,88,1.3,203,205,1.4,7
26.3,0.29,0.3,3.9,4.2,12.5,27,1.2,0,87,1.2,202,206,0.8,6
26.5,0.35,2,6.3,8.3,8.8,22,0.9,0,87,1.4,185,315,0.5,5
26.9,0.42,4.7,9,13.7,9,29,0.8,0,86,2.5,190,146,0.9,5
28,0.35,3.9,8.2,12.1,15.8,24,0.5,0,81,2.2,218,256,0.5,9
28.5,0.41,4.2,12.9,17.1,16.1,21,1.5,0,80,1.6,155,177,1.9,10
29,0.32,3,9.7,12.8,26.4,18,1.4,0,78,1.6,161,169,1.5,11
29.8,0.31,2.5,9,11.5,33.7,25,1.1,0,76,1.4,186,182,1,13
30,0.31,1.6,11.3,12.9,37.8,27,0.4,0,77,1.7,257,289,1.1,16
29.1,0.29,0.9,11.9,12.9,49.8,27,0.6,20.5,83,2,209,168,3.7,19
27.6,0.35,0.6,12.9,13.5,54.7,21,1.1,0.5,90,1.4,138,138,1.3,16
28.2,0.51,1.4,28,29.4,32.6,37,0.5,0,89,1.4,94,356,0.7,27
27.8,0.49,1.3,19.5,20.8,34.4,24,0.8,0.5,90,1.6,168,199,0.6,14
27.4,0.53,1.1,21.4,22.6,27.7,25,0.9,0.5,91,1.5,91,143,1.5,14
27,0.41,0.9,12.9,13.8,28.3,12,1.4,12.5,90,1.4,172,169,2.1,11
25.8,0.25,0.8,7.1,8,33.2,7,2.3,30,94,1.4,157,179,2,5
26,0.23,0.7,7.5,8.2,31.2,5,1.4,3.5,92,1.1,150,104,0.5,0
26.1,0.27,0.4,9.8,10.3,25.9,3,0.1,3.5,92,1.4,103,263,0.3,0
26.1,0.26,0.4,11.4,11.8,23.8,4,0.4,0.5,92,1,138,110,0.5,1
26.4,0.24,0.3,9.3,9.7,21.7,8,0.3,0,91,1.2,119,6,0.3,3
26.5,0.25,0,12.7,12.8,17.9,21,0.4,0,91,1.5,149,148,1,9
26.1,0.16,0,5.2,5.2,18.7,17,0.7,0,92,1.4,183,132,0.9,6
26,0.15,0,4.1,4.1,16.2,18,0.7,0,92,1.9,190,190,1.2,4
26,0.15,0,3.8,3.9,13.1,29,0.8,0,92,1.3,156,125,1.5,2
26.1,0.16,0,5.7,5.8,11.5,22,0.4,0,92,1.3,169,121,0.4,3
26.2,0.2,0,5.4,5.4,10.8,24,0.1,0,92,1.3,161,146,0.3,4
26.5,0.31,2.1,9.5,11.6,7,22,0.4,0,90,1.3,155,137,0.5,5
27.2,0.43,5.7,7.9,13.6,10.3,20,0.7,0,86,1.3,177,187,1.3,8
28.2,0.44,4.8,9.3,14.1,14,19,0.8,0,82,1.5,142,145,1.3,6
29.6,0.43,7.4,15.8,23.2,20.9,21,0.7,0,77,1.5,53,31,1.5,6
31.2,0.26,4.1,10.7,14.8,30.4,19,0.7,0,71,2.2,45,347,2.3,6
32.4,0.26,3.5,9.1,12.6,33.2,14,0.8,0,66,1.7,39,110,2,6
32.9,0.22,1.8,6.5,8.3,37.9,13,1.3,0,64,1.4,68,27,2.3,4
32.6,0.22,1.8,7.3,9.2,36.5,10,1.1,0,67,1.4,28,34,1.7,4
31.8,0.21,1.4,7,8.5,30.4,11,1.3,0,68,1.4,51,72,2.1,4
31.2,0.25,1.4,8.4,9.8,29.8,12,1.3,0,71,1.1,79,85,2.3,5
30,0.29,1.3,10.4,11.8,26.6,13,1.2,0.5,78,1.1,107,112,1.8,7
28.5,0.32,1.4,11.2,12.7,19.7,9,1.3,2.5,86,1.1,157,197,1.6,7
27.4,0.37,2,11.2,13.2,15.4,13,1.3,4,92,1.2,184,186,1.7,7
27.3,0.28,1.2,9.2,10.5,16.7,9,1,2.5,92,1,146,130,1.4,7
27.4,0.26,0.9,10.3,11.2,13.6,6,0.6,1,90,1.1,141,157,1,4
27.2,0.3,1.2,12.2,13.4,13.9,9,0.6,0,89,0.8,170,169,1.2,0
27,0.22,0.6,9.8,10.5,15.6,13,1,0.5,89,0.9,153,149,1.4,2
26.9,0.17,0.3,6.1,6.4,17.8,17,1.5,0,88,1.2,185,198,0.8,3
26.9,0.15,0.1,5.2,5.3,16.4,11,0.5,0,88,1.1,149,150,0.3,5
26.7,0.14,0,6.1,6,13.9,21,0.9,0,89,1,171,190,1.6,6
26.4,0.1,0,2.5,2.3,15.6,22,1.5,0,88,0.2,163,155,1.6,7
26.4,0.11,0.6,3,3.6,13.5,25,1,0,88,1,149,141,1.2,5
26.3,0.15,0.6,3.2,3.9,11.8,23,0.8,0,88,1.1,162,173,1.4,7
26.1,0.23,0.8,4.1,4.9,10.2,24,1.1,0,89,0.7,147,123,1.2,6
26.5,0.19,1.9,5.3,7.2,9.6,24,1.2,0,87,0.7,138,169,1.2,3
27.5,0.34,5,6.3,11.3,10.8,22,1.5,0,82,0.9,176,191,1.7,2
29.1,0.36,5,7.7,12.7,18.2,18,1,0,75,0.9,179,237,0.8,6
30.7,0.23,3.4,7,10.4,25.9,0,0.3,0,68,1,266,305,1,4
31.4,0.24,4.3,11.8,16.1,32.3,17,1.8,0,67,1.4,305,295,2.4,4
31.6,0.24,2.6,12.2,14.9,43.2,20,1.9,0,67,2.2,273,272,2.3,10
30.6,0.33,2.3,15.9,18.2,40.6,25,1.5,0,73,2.6,279,329,1.9,14
29.9,0.38,1.6,12.4,14.1,53.9,21,1.8,0,76,2.2,320,325,1.6,11
29.6,0.36,1.7,16.2,17.9,41.7,28,1.1,0,77,1.8,293,278,1.7,14
28.8,0.34,1.7,20.1,21.8,37.1,25,1.5,0,81,3.4,290,296,1.4,13
28,0.4,2.4,25.2,27.6,26.5,18,0.6,0.5,87,2.8,278,281,0.3,12
28.2,0.59,2.5,29.5,32.1,23.6,22,0.6,0,86,2.1,128,112,0.8,14
28.1,0.6,2.5,24.4,26.9,20.2,23,0.7,0,87,1.5,149,152,0.7,11
27.8,0.54,1.6,21.3,23,13.7,25,0.9,0,87,1.2,135,108,1.3,9
27.3,0.45,1.7,21.3,23.1,10.4,30,1.2,0,88,1.6,119,118,1.1,6
27.3,0.28,1.2,10.3,11.5,14.8,22,1.4,0,87,1.4,146,129,1.3,9
27.3,0.27,0.8,9.6,10.5,13.4,24,1.6,0,86,1.2,133,151,1.6,10
27.2,0.23,0.7,8.2,9,12.4,22,1.1,0,85,1.6,160,201,1.4,7
27.1,0.19,0.7,6,6.8,11.3,30,1,0,85,1.5,143,133,1.2,14
26.9,0.14,0.7,4.8,5.5,11.7,22,0.7,0,86,1.5,171,99,0.4,8
26.8,0.13,0.5,3.1,3.7,11,25,1.1,0,85,1.4,190,145,1.5,6
26.8,0.13,0.4,3.4,3.8,9.3,24,0.7,0,85,0.5,152,153,0.5,5
26.8,0.14,0.4,4,4.4,9.6,25,0.9,0,86,0.2,156,137,1,3
26.8,0.3,0.5,4.7,5.2,7.7,26,0.7,0,86,0.2,175,199,0.9,4
26.7,0.43,3.2,8.5,11.7,4.8,29,0.9,0,88,0.4,193,200,1.3,5
26.9,0.4,6.3,7.7,14.1,4.3,23,1,0,86,0.4,175,192,1.5,7
26.8,0.59,14.1,12.4,26.5,2.4,24,0.5,0,88,0.4,165,162,0.9,5
26.7,0.49,19.3,13.7,33.1,1.7,22,0.5,2.5,91,0.6,217,307,0.6,9
26.4,0.37,14,14.7,28.7,2.5,19,0.5,1.5,91,0.5,316,300,0.6,8
26.6,0.44,18.3,15.9,34.2,4.2,16,0.5,0,90,0.7,142,123,0.4,9
27.4,0.41,14.7,16,30.8,7.8,14,1,0,87,0.4,125,141,1.3,7
28,0.46,11.5,19,30.5,7.7,18,0.5,0.5,88,0.3,134,146,0.4,2
27.9,0.51,10.2,20.9,31.2,7.5,19,0.6,1,89,0.4,84,69,0.6,7
28,0.51,13.6,21.9,35.6,4.8,20,0.1,1,91,0.4,298,312,0.7,10
27.9,0.61,17.1,21.4,38.5,4,19,0.3,0,92,0.4,145,179,1.1,11
27.8,0.51,8,17.9,25.9,6.8,28,1.1,0,91,0.2,117,150,0.7,9
27.6,0.61,4.2,19.9,24.1,5.3,22,0.5,1.5,90,0.4,135,301,0.3,7
27,0.46,3.2,18.8,22,5,22,0.4,1,92,0.3,212,215,0.7,11
26.6,0.33,3.7,11.8,15.6,6.8,19,0.9,0,91,0.2,199,184,1.4,8
26.4,0.25,1.5,8.8,10.4,8.2,22,0.8,0,91,0.2,173,164,1.1,6
26,0.22,1.1,7.1,8.2,9.5,23,1.2,0,91,0,197,202,0.5,4
25.6,0.17,0.7,6,6.7,11.6,17,0.9,3,92,0,189,174,0.3,4
25.5,0.17,0.3,5.3,5.6,10,29,0.3,1,93,0,192,208,0.9,9
25.2,0.15,0.2,5,5.3,14.8,13,0.6,3,94,0.2,162,247,0.3,6
